032350,롯데관광개발,"16,200","-400","-2.41","5,489,183,050","1,122,265,724,400",0
330590,롯데리츠,"5,100","-30","-0.58","1,699,160,860","877,041,308,400",0
000400,롯데손해보험,"1,770","20","1.14","761,557,100","549,295,286,400",0
023530,롯데쇼핑,"78,000","-100","-0.13","5,627,335,800","2,206,522,890,000",0
004000,롯데정밀화학,"41,900","-900","-2.10","4,715,226,300","1,081,020,000,000",0
286940,롯데정보통신,"33,800","-100","-0.29","794,503,850","520,395,987,800",0
280360,롯데제과,"105,500","-1,000","-0.94","1,265,539,500","676,963,643,500",0
004990,롯데지주,"31,350","-150","-0.48","6,151,200,150","3,288,904,579,950",0
005300,롯데칠성,"100,000","-1,500","-1.48","2,119,415,000","799,346,000,000",0
011170,롯데케미칼,"171,500","500","0.29","26,556,473,500","5,878,234,358,500",0
002270,롯데푸드,"333,000","500","0.15","980,037,000","376,912,710,000",0
071840,롯데하이마트,"31,500","-50","-0.16","3,174,175,800","743,642,928,000",0
027740,마니커,"762","-26","-3.30","5,453,127,631","120,756,116,628",0
204320,만도,"23,400","150","0.65","8,703,082,550","1,098,796,608,000",0
001080,만호제강,"14,500","-300","-2.03","81,441,950","60,175,000,000",0
088980,맥쿼리인프라,"11,300","0","0.00","4,791,930,250","3,944,200,996,800",0
138040,메리츠금융지주,"8,710","-130","-1.47","1,352,693,860","1,167,238,370,740",0
008560,메리츠증권,"3,150","-5","-0.16","5,764,366,520","2,129,279,440,050",0
000060,메리츠화재,"12,650","-50","-0.39","2,094,161,700","1,438,052,000,000",0
090370,메타랩스,"1,205","15","1.26","245,222,410","76,746,374,085",0
017180,명문제약,"5,950","-110","-1.82","13,093,745,640","198,359,279,300",0
012690,모나리자,"5,900","-80","-1.34","2,589,229,890","215,770,404,500",0
005360,모나미,"8,390","-390","-4.44","216,573,769,030","158,548,405,730",0
204210,모두투어리츠,"2,755","-70","-2.48","8,139,305","21,562,875,325",0
009680,모토닉,"7,340","40","0.55","336,666,910","242,220,000,000",0
009580,무림P&P,"2,995","0","0.00","312,946,090","186,793,130,380",0
009200,무림페이퍼,"2,060","10","0.49","138,066,690","85,715,178,600",0
033920,무학,"5,370","40","0.75","368,208,820","153,045,000,000",0
008420,문배철강,"2,685","-90","-3.24","1,062,665,080","55,051,910,925",0
025560,미래산업,"3,325","0","0.00","467,774,300","56,074,023,600",0
007120,미래아이앤지,"377","-2","-0.53","256,430,692","48,815,523,796",0
006800,미래에셋대우,"7,540","0","0.00","16,887,008,210","4,865,685,716,320",0
085620,미래에셋생명,"3,260","-25","-0.76","640,692,710","577,072,776,140",0
002840,미원상사,"81,300","500","0.62","337,033,700","404,061,000,000",0
268280,미원에스씨,"80,200","-300","-0.37","219,914,000","409,020,000,000",0
107590,미원홀딩스,"47,000","-550","-1.16","80,398,200","109,040,000,000",0
134380,미원화학,"52,300","-200","-0.38","22,350,600","115,021,716,400",0
